,Glaspercentage,Isolatie/infiltratie,g-waarde glas,Spuiventilatie,Zonwering,Woningtype,Oriëntatie,Klimaatbestand,Ruimtetype,GTO
220,0.7,Slecht,0.6,TO-juli,Buiten,Tussenappartement enkelzijdig,Noord,1,BEDROOM,0
221,0.7,Slecht,0.6,TO-juli,Buiten,Tussenappartement enkelzijdig,Noord,1,LIVINGROOM,32
222,0.3,Matig,0.6,TO-juli,Buiten,Tussenappartement enkelzijdig,Noord,1,BEDROOM,0
223,0.3,Matig,0.6,TO-juli,Buiten,Tussenappartement enkelzijdig,Noord,1,LIVINGROOM,0
224,0.5,Matig,0.6,TO-juli,Buiten,Tussenappartement enkelzijdig,Noord,1,BEDROOM,0
225,0.5,Matig,0.6,TO-juli,Buiten,Tussenappartement enkelzijdig,Noord,1,LIVINGROOM,16
226,0.7,Matig,0.6,TO-juli,Buiten,Tussenappartement enkelzijdig,Noord,1,BEDROOM,0
227,0.7,Matig,0.6,TO-juli,Buiten,Tussenappartement enkelzijdig,Noord,1,LIVINGROOM,41
228,0.3,Goed,0.6,TO-juli,Buiten,Tussenappartement enkelzijdig,Noord,1,BEDROOM,0
229,0.3,Goed,0.6,TO-juli,Buiten,Tussenappartement enkelzijdig,Noord,1,LIVINGROOM,8
230,0.5,Goed,0.6,TO-juli,Buiten,Tussenappartement enkelzijdig,Noord,1,BEDROOM,0
231,0.5,Goed,0.6,TO-juli,Buiten,Tussenappartement enkelzijdig,Noord,1,LIVINGROOM,29
232,0.7,Goed,0.6,TO-juli,Buiten,Tussenappartement enkelzijdig,Noord,1,BEDROOM,0
233,0.7,Goed,0.6,TO-juli,Buiten,Tussenappartement enkelzijdig,Noord,1,LIVINGROOM,76
234,0.3,Slecht,0.3,TO-juli,Buiten,Tussenappartement enkelzijdig,Noord,1,BEDROOM,0
235,0.3,Slecht,0.3,TO-juli,Buiten,Tussenappartement enkelzijdig,Noord,1,LIVINGROOM,0
236,0.5,Slecht,0.3,TO-juli,Buiten,Tussenappartement enkelzijdig,Noord,1,BEDROOM,0
237,0.5,Slecht,0.3,TO-juli,Buiten,Tussenappartement enkelzijdig,Noord,1,LIVINGROOM,0
238,0.7,Slecht,0.3,TO-juli,Buiten,Tussenappartement enkelzijdig,Noord,1,BEDROOM,0
239,0.7,Slecht,0.3,TO-juli,Buiten,Tussenappartement enkelzijdig,Noord,1,LIVINGROOM,1
240,0.3,Matig,0.3,TO-juli,Buiten,Tussenappartement enkelzijdig,Noord,1,BEDROOM,0
241,0.3,Matig,0.3,TO-juli,Buiten,Tussenappartement enkelzijdig,Noord,1,LIVINGROOM,0
242,0.5,Matig,0.3,TO-juli,Buiten,Tussenappartement enkelzijdig,Noord,1,BEDROOM,0
243,0.5,Matig,0.3,TO-juli,Buiten,Tussenappartement enkelzijdig,Noord,1,LIVINGROOM,0
244,0.7,Matig,0.3,TO-juli,Buiten,Tussenappartement enkelzijdig,Noord,1,BEDROOM,0
245,0.7,Matig,0.3,TO-juli,Buiten,Tussenappartement enkelzijdig,Noord,1,LIVINGROOM,1
246,0.3,Goed,0.3,TO-juli,Buiten,Tussenappartement enkelzijdig,Noord,1,BEDROOM,0
247,0.3,Goed,0.3,TO-juli,Buiten,Tussenappartement enkelzijdig,Noord,1,LIVINGROOM,0
248,0.5,Goed,0.3,TO-juli,Buiten,Tussenappartement enkelzijdig,Noord,1,BEDROOM,0
249,0.5,Goed,0.3,TO-juli,Buiten,Tussenappartement enkelzijdig,Noord,1,LIVINGROOM,0
250,0.7,Goed,0.3,TO-juli,Buiten,Tussenappartement enkelzijdig,Noord,1,BEDROOM,0
251,0.7,Goed,0.3,TO-juli,Buiten,Tussenappartement enkelzijdig,Noord,1,LIVINGROOM,8
252,0.3,Slecht,0.6,21:00 tot 7:00,Buiten,Tussenappartement enkelzijdig,Noord,1,BEDROOM,0
253,0.3,Slecht,0.6,21:00 tot 7:00,Buiten,Tussenappartement enkelzijdig,Noord,1,LIVINGROOM,0
254,0.5,Slecht,0.6,21:00 tot 7:00,Buiten,Tussenappartement enkelzijdig,Noord,1,BEDROOM,0
255,0.5,Slecht,0.6,21:00 tot 7:00,Buiten,Tussenappartement enkelzijdig,Noord,1,LIVINGROOM,11
256,0.7,Slecht,0.6,21:00 tot 7:00,Buiten,Tussenappartement enkelzijdig,Noord,1,BEDROOM,0
257,0.7,Slecht,0.6,21:00 tot 7:00,Buiten,Tussenappartement enkelzijdig,Noord,1,LIVINGROOM,33
258,0.3,Matig,0.6,21:00 tot 7:00,Buiten,Tussenappartement enkelzijdig,Noord,1,BEDROOM,0
259,0.3,Matig,0.6,21:00 tot 7:00,Buiten,Tussenappartement enkelzijdig,Noord,1,LIVINGROOM,0
260,0.5,Matig,0.6,21:00 tot 7:00,Buiten,Tussenappartement enkelzijdig,Noord,1,BEDROOM,0
261,0.5,Matig,0.6,21:00 tot 7:00,Buiten,Tussenappartement enkelzijdig,Noord,1,LIVINGROOM,16
262,0.7,Matig,0.6,21:00 tot 7:00,Buiten,Tussenappartement enkelzijdig,Noord,1,BEDROOM,0
263,0.7,Matig,0.6,21:00 tot 7:00,Buiten,Tussenappartement enkelzijdig,Noord,1,LIVINGROOM,39
264,0.3,Goed,0.6,21:00 tot 7:00,Buiten,Tussenappartement enkelzijdig,Noord,1,BEDROOM,0
265,0.3,Goed,0.6,21:00 tot 7:00,Buiten,Tussenappartement enkelzijdig,Noord,1,LIVINGROOM,1
266,0.5,Goed,0.6,21:00 tot 7:00,Buiten,Tussenappartement enkelzijdig,Noord,1,BEDROOM,0
267,0.5,Goed,0.6,21:00 tot 7:00,Buiten,Tussenappartement enkelzijdig,Noord,1,LIVINGROOM,22
268,0.7,Goed,0.6,21:00 tot 7:00,Buiten,Tussenappartement enkelzijdig,Noord,1,BEDROOM,0
269,0.7,Goed,0.6,21:00 tot 7:00,Buiten,Tussenappartement enkelzijdig,Noord,1,LIVINGROOM,59
270,0.3,Slecht,0.3,21:00 tot 7:00,Buiten,Tussenappartement enkelzijdig,Noord,1,BEDROOM,0
271,0.3,Slecht,0.3,21:00 tot 7:00,Buiten,Tussenappartement enkelzijdig,Noord,1,LIVINGROOM,0
272,0.5,Slecht,0.3,21:00 tot 7:00,Buiten,Tussenappartement enkelzijdig,Noord,1,BEDROOM,0
273,0.5,Slecht,0.3,21:00 tot 7:00,Buiten,Tussenappartement enkelzijdig,Noord,1,LIVINGROOM,0
274,0.7,Slecht,0.3,21:00 tot 7:00,Buiten,Tussenappartement enkelzijdig,Noord,1,BEDROOM,0
275,0.7,Slecht,0.3,21:00 tot 7:00,Buiten,Tussenappartement enkelzijdig,Noord,1,LIVINGROOM,1
276,0.3,Matig,0.3,21:00 tot 7:00,Buiten,Tussenappartement enkelzijdig,Noord,1,BEDROOM,0
277,0.3,Matig,0.3,21:00 tot 7:00,Buiten,Tussenappartement enkelzijdig,Noord,1,LIVINGROOM,0
278,0.5,Matig,0.3,21:00 tot 7:00,Buiten,Tussenappartement enkelzijdig,Noord,1,BEDROOM,0
279,0.5,Matig,0.3,21:00 tot 7:00,Buiten,Tussenappartement enkelzijdig,Noord,1,LIVINGROOM,0
280,0.7,Matig,0.3,21:00 tot 7:00,Buiten,Tussenappartement enkelzijdig,Noord,1,BEDROOM,0
281,0.7,Matig,0.3,21:00 tot 7:00,Buiten,Tussenappartement enkelzijdig,Noord,1,LIVINGROOM,1
282,0.3,Goed,0.3,21:00 tot 7:00,Buiten,Tussenappartement enkelzijdig,Noord,1,BEDROOM,0
283,0.3,Goed,0.3,21:00 tot 7:00,Buiten,Tussenappartement enkelzijdig,Noord,1,LIVINGROOM,0
284,0.5,Goed,0.3,21:00 tot 7:00,Buiten,Tussenappartement enkelzijdig,Noord,1,BEDROOM,0
285,0.5,Goed,0.3,21:00 tot 7:00,Buiten,Tussenappartement enkelzijdig,Noord,1,LIVINGROOM,0
286,0.7,Goed,0.3,21:00 tot 7:00,Buiten,Tussenappartement enkelzijdig,Noord,1,BEDROOM,0
287,0.7,Goed,0.3,21:00 tot 7:00,Buiten,Tussenappartement enkelzijdig,Noord,1,LIVINGROOM,4
288,0.3,Slecht,0.6,8:00 tot 22:00,Buiten,Tussenappartement enkelzijdig,Noord,1,BEDROOM,0
289,0.3,Slecht,0.6,8:00 tot 22:00,Buiten,Tussenappartement enkelzijdig,Noord,1,LIVINGROOM,55
290,0.5,Slecht,0.6,8:00 tot 22:00,Buiten,Tussenappartement enkelzijdig,Noord,1,BEDROOM,0
291,0.5,Slecht,0.6,8:00 tot 22:00,Buiten,Tussenappartement enkelzijdig,Noord,1,LIVINGROOM,73
292,0.7,Slecht,0.6,8:00 tot 22:00,Buiten,Tussenappartement enkelzijdig,Noord,1,BEDROOM,0
293,0.7,Slecht,0.6,8:00 tot 22:00,Buiten,Tussenappartement enkelzijdig,Noord,1,LIVINGROOM,97
294,0.3,Matig,0.6,8:00 tot 22:00,Buiten,Tussenappartement enkelzijdig,Noord,1,BEDROOM,0
295,0.3,Matig,0.6,8:00 tot 22:00,Buiten,Tussenappartement enkelzijdig,Noord,1,LIVINGROOM,65
296,0.5,Matig,0.6,8:00 tot 22:00,Buiten,Tussenappartement enkelzijdig,Noord,1,BEDROOM,0
297,0.5,Matig,0.6,8:00 tot 22:00,Buiten,Tussenappartement enkelzijdig,Noord,1,LIVINGROOM,86
298,0.7,Matig,0.6,8:00 tot 22:00,Buiten,Tussenappartement enkelzijdig,Noord,1,BEDROOM,0
299,0.7,Matig,0.6,8:00 tot 22:00,Buiten,Tussenappartement enkelzijdig,Noord,1,LIVINGROOM,116
300,0.3,Goed,0.6,8:00 tot 22:00,Buiten,Tussenappartement enkelzijdig,Noord,1,BEDROOM,0
301,0.3,Goed,0.6,8:00 tot 22:00,Buiten,Tussenappartement enkelzijdig,Noord,1,LIVINGROOM,80
302,0.5,Goed,0.6,8:00 tot 22:00,Buiten,Tussenappartement enkelzijdig,Noord,1,BEDROOM,0
303,0.5,Goed,0.6,8:00 tot 22:00,Buiten,Tussenappartement enkelzijdig,Noord,1,LIVINGROOM,109
304,0.7,Goed,0.6,8:00 tot 22:00,Buiten,Tussenappartement enkelzijdig,Noord,1,BEDROOM,0
305,0.7,Goed,0.6,8:00 tot 22:00,Buiten,Tussenappartement enkelzijdig,Noord,1,LIVINGROOM,148
306,0.3,Slecht,0.3,8:00 tot 22:00,Buiten,Tussenappartement enkelzijdig,Noord,1,BEDROOM,0
307,0.3,Slecht,0.3,8:00 tot 22:00,Buiten,Tussenappartement enkelzijdig,Noord,1,LIVINGROOM,42
308,0.5,Slecht,0.3,8:00 tot 22:00,Buiten,Tussenappartement enkelzijdig,Noord,1,BEDROOM,0
309,0.5,Slecht,0.3,8:00 tot 22:00,Buiten,Tussenappartement enkelzijdig,Noord,1,LIVINGROOM,49
310,0.7,Slecht,0.3,8:00 tot 22:00,Buiten,Tussenappartement enkelzijdig,Noord,1,BEDROOM,0
311,0.7,Slecht,0.3,8:00 tot 22:00,Buiten,Tussenappartement enkelzijdig,Noord,1,LIVINGROOM,58
312,0.3,Matig,0.3,8:00 tot 22:00,Buiten,Tussenappartement enkelzijdig,Noord,1,BEDROOM,0
313,0.3,Matig,0.3,8:00 tot 22:00,Buiten,Tussenappartement enkelzijdig,Noord,1,LIVINGROOM,48
314,0.5,Matig,0.3,8:00 tot 22:00,Buiten,Tussenappartement enkelzijdig,Noord,1,BEDROOM,0
315,0.5,Matig,0.3,8:00 tot 22:00,Buiten,Tussenappartement enkelzijdig,Noord,1,LIVINGROOM,55
316,0.7,Matig,0.3,8:00 tot 22:00,Buiten,Tussenappartement enkelzijdig,Noord,1,BEDROOM,0
317,0.7,Matig,0.3,8:00 tot 22:00,Buiten,Tussenappartement enkelzijdig,Noord,1,LIVINGROOM,67
318,0.3,Goed,0.3,8:00 tot 22:00,Buiten,Tussenappartement enkelzijdig,Noord,1,BEDROOM,0
319,0.3,Goed,0.3,8:00 tot 22:00,Buiten,Tussenappartement enkelzijdig,Noord,1,LIVINGROOM,63
320,0.5,Goed,0.3,8:00 tot 22:00,Buiten,Tussenappartement enkelzijdig,Noord,1,BEDROOM,0
321,0.5,Goed,0.3,8:00 tot 22:00,Buiten,Tussenappartement enkelzijdig,Noord,1,LIVINGROOM,68
322,0.7,Goed,0.3,8:00 tot 22:00,Buiten,Tussenappartement enkelzijdig,Noord,1,BEDROOM,0
323,0.7,Goed,0.3,8:00 tot 22:00,Buiten,Tussenappartement enkelzijdig,Noord,1,LIVINGROOM,80
324,0.3,Slecht,0.6,TO-juli,Overstek,Tussenappartement enkelzijdig,Noord,1,BEDROOM,0
325,0.3,Slecht,0.6,TO-juli,Overstek,Tussenappartement enkelzijdig,Noord,1,LIVINGROOM,0
326,0.5,Slecht,0.6,TO-juli,Overstek,Tussenappartement enkelzijdig,Noord,1,BEDROOM,0
327,0.5,Slecht,0.6,TO-juli,Overstek,Tussenappartement enkelzijdig,Noord,1,LIVINGROOM,0
328,0.7,Slecht,0.6,TO-juli,Overstek,Tussenappartement enkelzijdig,Noord,1,BEDROOM,0
329,0.7,Slecht,0.6,TO-juli,Overstek,Tussenappartement enkelzijdig,Noord,1,LIVINGROOM,8
330,0.3,Matig,0.6,TO-juli,Overstek,Tussenappartement enkelzijdig,Noord,1,BEDROOM,0
331,0.3,Matig,0.6,TO-juli,Overstek,Tussenappartement enkelzijdig,Noord,1,LIVINGROOM,0
332,0.5,Matig,0.6,TO-juli,Overstek,Tussenappartement enkelzijdig,Noord,1,BEDROOM,0
333,0.5,Matig,0.6,TO-juli,Overstek,Tussenappartement enkelzijdig,Noord,1,LIVINGROOM,1
334,0.7,Matig,0.6,TO-juli,Overstek,Tussenappartement enkelzijdig,Noord,1,BEDROOM,0
335,0.7,Matig,0.6,TO-juli,Overstek,Tussenappartement enkelzijdig,Noord,1,LIVINGROOM,10
336,0.3,Goed,0.6,TO-juli,Overstek,Tussenappartement enkelzijdig,Noord,1,BEDROOM,0
337,0.3,Goed,0.6,TO-juli,Overstek,Tussenappartement enkelzijdig,Noord,1,LIVINGROOM,0
338,0.5,Goed,0.6,TO-juli,Overstek,Tussenappartement enkelzijdig,Noord,1,BEDROOM,0
339,0.5,Goed,0.6,TO-juli,Overstek,Tussenappartement enkelzijdig,Noord,1,LIVINGROOM,8
340,0.7,Goed,0.6,TO-juli,Overstek,Tussenappartement enkelzijdig,Noord,1,BEDROOM,0
341,0.7,Goed,0.6,TO-juli,Overstek,Tussenappartement enkelzijdig,Noord,1,LIVINGROOM,21
342,0.3,Slecht,0.3,TO-juli,Overstek,Tussenappartement enkelzijdig,Noord,1,BEDROOM,0
343,0.3,Slecht,0.3,TO-juli,Overstek,Tussenappartement enkelzijdig,Noord,1,LIVINGROOM,0
344,0.5,Slecht,0.3,TO-juli,Overstek,Tussenappartement enkelzijdig,Noord,1,BEDROOM,0
345,0.5,Slecht,0.3,TO-juli,Overstek,Tussenappartement enkelzijdig,Noord,1,LIVINGROOM,0
346,0.7,Slecht,0.3,TO-juli,Overstek,Tussenappartement enkelzijdig,Noord,1,BEDROOM,0
347,0.7,Slecht,0.3,TO-juli,Overstek,Tussenappartement enkelzijdig,Noord,1,LIVINGROOM,0
348,0.3,Matig,0.3,TO-juli,Overstek,Tussenappartement enkelzijdig,Noord,1,BEDROOM,0
349,0.3,Matig,0.3,TO-juli,Overstek,Tussenappartement enkelzijdig,Noord,1,LIVINGROOM,0
350,0.5,Matig,0.3,TO-juli,Overstek,Tussenappartement enkelzijdig,Noord,1,BEDROOM,0
351,0.5,Matig,0.3,TO-juli,Overstek,Tussenappartement enkelzijdig,Noord,1,LIVINGROOM,0
352,0.7,Matig,0.3,TO-juli,Overstek,Tussenappartement enkelzijdig,Noord,1,BEDROOM,0
353,0.7,Matig,0.3,TO-juli,Overstek,Tussenappartement enkelzijdig,Noord,1,LIVINGROOM,0
354,0.3,Goed,0.3,TO-juli,Overstek,Tussenappartement enkelzijdig,Noord,1,BEDROOM,0
355,0.3,Goed,0.3,TO-juli,Overstek,Tussenappartement enkelzijdig,Noord,1,LIVINGROOM,0
356,0.5,Goed,0.3,TO-juli,Overstek,Tussenappartement enkelzijdig,Noord,1,BEDROOM,0
357,0.5,Goed,0.3,TO-juli,Overstek,Tussenappartement enkelzijdig,Noord,1,LIVINGROOM,0
358,0.7,Goed,0.3,TO-juli,Overstek,Tussenappartement enkelzijdig,Noord,1,BEDROOM,0
359,0.7,Goed,0.3,TO-juli,Overstek,Tussenappartement enkelzijdig,Noord,1,LIVINGROOM,0
360,0.3,Slecht,0.6,21:00 tot 7:00,Overstek,Tussenappartement enkelzijdig,Noord,1,BEDROOM,0
361,0.3,Slecht,0.6,21:00 tot 7:00,Overstek,Tussenappartement enkelzijdig,Noord,1,LIVINGROOM,0
362,0.5,Slecht,0.6,21:00 tot 7:00,Overstek,Tussenappartement enkelzijdig,Noord,1,BEDROOM,0
363,0.5,Slecht,0.6,21:00 tot 7:00,Overstek,Tussenappartement enkelzijdig,Noord,1,LIVINGROOM,0
364,0.7,Slecht,0.6,21:00 tot 7:00,Overstek,Tussenappartement enkelzijdig,Noord,1,BEDROOM,0
365,0.7,Slecht,0.6,21:00 tot 7:00,Overstek,Tussenappartement enkelzijdig,Noord,1,LIVINGROOM,8
366,0.3,Matig,0.6,21:00 tot 7:00,Overstek,Tussenappartement enkelzijdig,Noord,1,BEDROOM,0
367,0.3,Matig,0.6,21:00 tot 7:00,Overstek,Tussenappartement enkelzijdig,Noord,1,LIVINGROOM,0
368,0.5,Matig,0.6,21:00 tot 7:00,Overstek,Tussenappartement enkelzijdig,Noord,1,BEDROOM,0
369,0.5,Matig,0.6,21:00 tot 7:00,Overstek,Tussenappartement enkelzijdig,Noord,1,LIVINGROOM,1
370,0.7,Matig,0.6,21:00 tot 7:00,Overstek,Tussenappartement enkelzijdig,Noord,1,BEDROOM,0
371,0.7,Matig,0.6,21:00 tot 7:00,Overstek,Tussenappartement enkelzijdig,Noord,1,LIVINGROOM,9
372,0.3,Goed,0.6,21:00 tot 7:00,Overstek,Tussenappartement enkelzijdig,Noord,1,BEDROOM,0
373,0.3,Goed,0.6,21:00 tot 7:00,Overstek,Tussenappartement enkelzijdig,Noord,1,LIVINGROOM,0
374,0.5,Goed,0.6,21:00 tot 7:00,Overstek,Tussenappartement enkelzijdig,Noord,1,BEDROOM,0
375,0.5,Goed,0.6,21:00 tot 7:00,Overstek,Tussenappartement enkelzijdig,Noord,1,LIVINGROOM,3
376,0.7,Goed,0.6,21:00 tot 7:00,Overstek,Tussenappartement enkelzijdig,Noord,1,BEDROOM,0
377,0.7,Goed,0.6,21:00 tot 7:00,Overstek,Tussenappartement enkelzijdig,Noord,1,LIVINGROOM,14
378,0.3,Slecht,0.3,21:00 tot 7:00,Overstek,Tussenappartement enkelzijdig,Noord,1,BEDROOM,0
379,0.3,Slecht,0.3,21:00 tot 7:00,Overstek,Tussenappartement enkelzijdig,Noord,1,LIVINGROOM,0
380,0.5,Slecht,0.3,21:00 tot 7:00,Overstek,Tussenappartement enkelzijdig,Noord,1,BEDROOM,0
381,0.5,Slecht,0.3,21:00 tot 7:00,Overstek,Tussenappartement enkelzijdig,Noord,1,LIVINGROOM,0
382,0.7,Slecht,0.3,21:00 tot 7:00,Overstek,Tussenappartement enkelzijdig,Noord,1,BEDROOM,0
383,0.7,Slecht,0.3,21:00 tot 7:00,Overstek,Tussenappartement enkelzijdig,Noord,1,LIVINGROOM,0
384,0.3,Matig,0.3,21:00 tot 7:00,Overstek,Tussenappartement enkelzijdig,Noord,1,BEDROOM,0
385,0.3,Matig,0.3,21:00 tot 7:00,Overstek,Tussenappartement enkelzijdig,Noord,1,LIVINGROOM,0
386,0.5,Matig,0.3,21:00 tot 7:00,Overstek,Tussenappartement enkelzijdig,Noord,1,BEDROOM,0
387,0.5,Matig,0.3,21:00 tot 7:00,Overstek,Tussenappartement enkelzijdig,Noord,1,LIVINGROOM,0
388,0.7,Matig,0.3,21:00 tot 7:00,Overstek,Tussenappartement enkelzijdig,Noord,1,BEDROOM,0
389,0.7,Matig,0.3,21:00 tot 7:00,Overstek,Tussenappartement enkelzijdig,Noord,1,LIVINGROOM,0
390,0.3,Goed,0.3,21:00 tot 7:00,Overstek,Tussenappartement enkelzijdig,Noord,1,BEDROOM,0
391,0.3,Goed,0.3,21:00 tot 7:00,Overstek,Tussenappartement enkelzijdig,Noord,1,LIVINGROOM,0
392,0.5,Goed,0.3,21:00 tot 7:00,Overstek,Tussenappartement enkelzijdig,Noord,1,BEDROOM,0
393,0.5,Goed,0.3,21:00 tot 7:00,Overstek,Tussenappartement enkelzijdig,Noord,1,LIVINGROOM,0
394,0.7,Goed,0.3,21:00 tot 7:00,Overstek,Tussenappartement enkelzijdig,Noord,1,BEDROOM,0
395,0.7,Goed,0.3,21:00 tot 7:00,Overstek,Tussenappartement enkelzijdig,Noord,1,LIVINGROOM,0
396,0.3,Slecht,0.6,8:00 tot 22:00,Overstek,Tussenappartement enkelzijdig,Noord,1,BEDROOM,0
397,0.3,Slecht,0.6,8:00 tot 22:00,Overstek,Tussenappartement enkelzijdig,Noord,1,LIVINGROOM,44
398,0.5,Slecht,0.6,8:00 tot 22:00,Overstek,Tussenappartement enkelzijdig,Noord,1,BEDROOM,0
399,0.5,Slecht,0.6,8:00 tot 22:00,Overstek,Tussenappartement enkelzijdig,Noord,1,LIVINGROOM,53
400,0.7,Slecht,0.6,8:00 tot 22:00,Overstek,Tussenappartement enkelzijdig,Noord,1,BEDROOM,0
401,0.7,Slecht,0.6,8:00 tot 22:00,Overstek,Tussenappartement enkelzijdig,Noord,1,LIVINGROOM,68
402,0.3,Matig,0.6,8:00 tot 22:00,Overstek,Tussenappartement enkelzijdig,Noord,1,BEDROOM,0
403,0.3,Matig,0.6,8:00 tot 22:00,Overstek,Tussenappartement enkelzijdig,Noord,1,LIVINGROOM,50
404,0.5,Matig,0.6,8:00 tot 22:00,Overstek,Tussenappartement enkelzijdig,Noord,1,BEDROOM,0
405,0.5,Matig,0.6,8:00 tot 22:00,Overstek,Tussenappartement enkelzijdig,Noord,1,LIVINGROOM,65
406,0.7,Matig,0.6,8:00 tot 22:00,Overstek,Tussenappartement enkelzijdig,Noord,1,BEDROOM,0
407,0.7,Matig,0.6,8:00 tot 22:00,Overstek,Tussenappartement enkelzijdig,Noord,1,LIVINGROOM,75
408,0.3,Goed,0.6,8:00 tot 22:00,Overstek,Tussenappartement enkelzijdig,Noord,1,BEDROOM,0
409,0.3,Goed,0.6,8:00 tot 22:00,Overstek,Tussenappartement enkelzijdig,Noord,1,LIVINGROOM,66
410,0.5,Goed,0.6,8:00 tot 22:00,Overstek,Tussenappartement enkelzijdig,Noord,1,BEDROOM,0
411,0.5,Goed,0.6,8:00 tot 22:00,Overstek,Tussenappartement enkelzijdig,Noord,1,LIVINGROOM,78
412,0.7,Goed,0.6,8:00 tot 22:00,Overstek,Tussenappartement enkelzijdig,Noord,1,BEDROOM,0
413,0.7,Goed,0.6,8:00 tot 22:00,Overstek,Tussenappartement enkelzijdig,Noord,1,LIVINGROOM,94
414,0.3,Slecht,0.3,8:00 tot 22:00,Overstek,Tussenappartement enkelzijdig,Noord,1,BEDROOM,0
415,0.3,Slecht,0.3,8:00 tot 22:00,Overstek,Tussenappartement enkelzijdig,Noord,1,LIVINGROOM,30
416,0.5,Slecht,0.3,8:00 tot 22:00,Overstek,Tussenappartement enkelzijdig,Noord,1,BEDROOM,0
417,0.5,Slecht,0.3,8:00 tot 22:00,Overstek,Tussenappartement enkelzijdig,Noord,1,LIVINGROOM,37
418,0.7,Slecht,0.3,8:00 tot 22:00,Overstek,Tussenappartement enkelzijdig,Noord,1,BEDROOM,0
419,0.7,Slecht,0.3,8:00 tot 22:00,Overstek,Tussenappartement enkelzijdig,Noord,1,LIVINGROOM,48
420,0.3,Matig,0.3,8:00 tot 22:00,Overstek,Tussenappartement enkelzijdig,Noord,1,BEDROOM,0
421,0.3,Matig,0.3,8:00 tot 22:00,Overstek,Tussenappartement enkelzijdig,Noord,1,LIVINGROOM,38
422,0.5,Matig,0.3,8:00 tot 22:00,Overstek,Tussenappartement enkelzijdig,Noord,1,BEDROOM,0
423,0.5,Matig,0.3,8:00 tot 22:00,Overstek,Tussenappartement enkelzijdig,Noord,1,LIVINGROOM,48
424,0.7,Matig,0.3,8:00 tot 22:00,Overstek,Tussenappartement enkelzijdig,Noord,1,BEDROOM,0
425,0.7,Matig,0.3,8:00 tot 22:00,Overstek,Tussenappartement enkelzijdig,Noord,1,LIVINGROOM,52
426,0.3,Goed,0.3,8:00 tot 22:00,Overstek,Tussenappartement enkelzijdig,Noord,1,BEDROOM,0
427,0.3,Goed,0.3,8:00 tot 22:00,Overstek,Tussenappartement enkelzijdig,Noord,1,LIVINGROOM,53
428,0.5,Goed,0.3,8:00 tot 22:00,Overstek,Tussenappartement enkelzijdig,Noord,1,BEDROOM,0
429,0.5,Goed,0.3,8:00 tot 22:00,Overstek,Tussenappartement enkelzijdig,Noord,1,LIVINGROOM,62
430,0.7,Goed,0.3,8:00 tot 22:00,Overstek,Tussenappartement enkelzijdig,Noord,1,BEDROOM,0
431,0.7,Goed,0.3,8:00 tot 22:00,Overstek,Tussenappartement enkelzijdig,Noord,1,LIVINGROOM,66
432,0.3,Slecht,0.6,TO-juli,Binnen slecht,Tussenappartement enkelzijdig,Oost,1,BEDROOM,0
433,0.3,Slecht,0.6,TO-juli,Binnen slecht,Tussenappartement enkelzijdig,Oost,1,LIVINGROOM,140
434,0.5,Slecht,0.6,TO-juli,Binnen slecht,Tussenappartement enkelzijdig,Oost,1,BEDROOM,77
435,0.5,Slecht,0.6,TO-juli,Binnen slecht,Tussenappartement enkelzijdig,Oost,1,LIVINGROOM,367
436,0.7,Slecht,0.6,TO-juli,Binnen slecht,Tussenappartement enkelzijdig,Oost,1,BEDROOM,387
437,0.7,Slecht,0.6,TO-juli,Binnen slecht,Tussenappartement enkelzijdig,Oost,1,LIVINGROOM,780
438,0.3,Matig,0.6,TO-juli,Binnen slecht,Tussenappartement enkelzijdig,Oost,1,BEDROOM,1
439,0.3,Matig,0.6,TO-juli,Binnen slecht,Tussenappartement enkelzijdig,Oost,1,LIVINGROOM,114
440,0.5,Matig,0.6,TO-juli,Binnen slecht,Tussenappartement enkelzijdig,Oost,1,BEDROOM,118
441,0.5,Matig,0.6,TO-juli,Binnen slecht,Tussenappartement enkelzijdig,Oost,1,LIVINGROOM,456
442,0.7,Matig,0.6,TO-juli,Binnen slecht,Tussenappartement enkelzijdig,Oost,1,BEDROOM,584
443,0.7,Matig,0.6,TO-juli,Binnen slecht,Tussenappartement enkelzijdig,Oost,1,LIVINGROOM,1031
444,0.3,Goed,0.6,TO-juli,Binnen slecht,Tussenappartement enkelzijdig,Oost,1,BEDROOM,9
445,0.3,Goed,0.6,TO-juli,Binnen slecht,Tussenappartement enkelzijdig,Oost,1,LIVINGROOM,199
446,0.5,Goed,0.6,TO-juli,Binnen slecht,Tussenappartement enkelzijdig,Oost,1,BEDROOM,289
447,0.5,Goed,0.6,TO-juli,Binnen slecht,Tussenappartement enkelzijdig,Oost,1,LIVINGROOM,756
448,0.7,Goed,0.6,TO-juli,Binnen slecht,Tussenappartement enkelzijdig,Oost,1,BEDROOM,1047
449,0.7,Goed,0.6,TO-juli,Binnen slecht,Tussenappartement enkelzijdig,Oost,1,LIVINGROOM,1645
450,0.3,Slecht,0.3,TO-juli,Binnen slecht,Tussenappartement enkelzijdig,Oost,1,BEDROOM,0
451,0.3,Slecht,0.3,TO-juli,Binnen slecht,Tussenappartement enkelzijdig,Oost,1,LIVINGROOM,46
452,0.5,Slecht,0.3,TO-juli,Binnen slecht,Tussenappartement enkelzijdig,Oost,1,BEDROOM,0
