,Glaspercentage,Isolatie/infiltratie,g-waarde glas,Spuiventilatie,Zonwering,Woningtype,Oriëntatie,Klimaatbestand,Ruimtetype,GTO
27632,2,1,1,2,3,4,3,1,BEDROOM,0
27633,2,1,1,2,3,4,3,1,BEDROOM,0
27634,2,1,1,2,3,4,3,1,BEDROOM,0
27635,2,1,1,2,3,4,3,1,LIVINGROOM,273
27636,0,2,1,2,3,4,3,1,BEDROOM,0
27637,0,2,1,2,3,4,3,1,BEDROOM,0
27638,0,2,1,2,3,4,3,1,BEDROOM,0
27639,0,2,1,2,3,4,3,1,LIVINGROOM,272
27640,1,2,1,2,3,4,3,1,BEDROOM,0
27641,1,2,1,2,3,4,3,1,BEDROOM,0
27642,1,2,1,2,3,4,3,1,BEDROOM,0
27643,1,2,1,2,3,4,3,1,LIVINGROOM,333
27644,2,2,1,2,3,4,3,1,BEDROOM,0
27645,2,2,1,2,3,4,3,1,BEDROOM,0
27646,2,2,1,2,3,4,3,1,BEDROOM,0
27647,2,2,1,2,3,4,3,1,LIVINGROOM,381
27648,0,0,0,0,0,5,0,1,BEDROOM,0
27649,0,0,0,0,0,5,0,1,BEDROOM,23
27650,0,0,0,0,0,5,0,1,BEDROOM,10
27651,0,0,0,0,0,5,0,1,LIVINGROOM,87
27652,1,0,0,0,0,5,0,1,BEDROOM,0
27653,1,0,0,0,0,5,0,1,BEDROOM,104
27654,1,0,0,0,0,5,0,1,BEDROOM,181
27655,1,0,0,0,0,5,0,1,LIVINGROOM,277
27656,2,0,0,0,0,5,0,1,BEDROOM,0
27657,2,0,0,0,0,5,0,1,BEDROOM,557
27658,2,0,0,0,0,5,0,1,BEDROOM,356
27659,2,0,0,0,0,5,0,1,LIVINGROOM,733
27660,0,1,0,0,0,5,0,1,BEDROOM,8
27661,0,1,0,0,0,5,0,1,BEDROOM,23
27662,0,1,0,0,0,5,0,1,BEDROOM,0
27663,0,1,0,0,0,5,0,1,LIVINGROOM,225
27664,1,1,0,0,0,5,0,1,BEDROOM,0
27665,1,1,0,0,0,5,0,1,BEDROOM,272
27666,1,1,0,0,0,5,0,1,BEDROOM,154
27667,1,1,0,0,0,5,0,1,LIVINGROOM,879
27668,2,1,0,0,0,5,0,1,BEDROOM,4
27669,2,1,0,0,0,5,0,1,BEDROOM,906
27670,2,1,0,0,0,5,0,1,BEDROOM,553
27671,2,1,0,0,0,5,0,1,LIVINGROOM,1958
27672,0,2,0,0,0,5,0,1,BEDROOM,0
27673,0,2,0,0,0,5,0,1,BEDROOM,46
27674,0,2,0,0,0,5,0,1,BEDROOM,25
27675,0,2,0,0,0,5,0,1,LIVINGROOM,587
27676,1,2,0,0,0,5,0,1,BEDROOM,1
27677,1,2,0,0,0,5,0,1,BEDROOM,507
27678,1,2,0,0,0,5,0,1,BEDROOM,306
27679,1,2,0,0,0,5,0,1,LIVINGROOM,1838
27680,2,2,0,0,0,5,0,1,BEDROOM,1576
27681,2,2,0,0,0,5,0,1,BEDROOM,1022
27682,2,2,0,0,0,5,0,1,BEDROOM,25
27683,2,2,0,0,0,5,0,1,LIVINGROOM,3582
27684,0,0,1,0,0,5,0,1,BEDROOM,0
27685,0,0,1,0,0,5,0,1,BEDROOM,0
27686,0,0,1,0,0,5,0,1,BEDROOM,0
27687,0,0,1,0,0,5,0,1,LIVINGROOM,16
27688,1,0,1,0,0,5,0,1,BEDROOM,1
27689,1,0,1,0,0,5,0,1,BEDROOM,0
27690,1,0,1,0,0,5,0,1,BEDROOM,6
27691,1,0,1,0,0,5,0,1,LIVINGROOM,49
27692,2,0,1,0,0,5,0,1,BEDROOM,0
27693,2,0,1,0,0,5,0,1,BEDROOM,19
27694,2,0,1,0,0,5,0,1,BEDROOM,40
27695,2,0,1,0,0,5,0,1,LIVINGROOM,99
27696,0,1,1,0,0,5,0,1,BEDROOM,0
27697,0,1,1,0,0,5,0,1,BEDROOM,0
27698,0,1,1,0,0,5,0,1,BEDROOM,0
27699,0,1,1,0,0,5,0,1,LIVINGROOM,48
27700,1,1,1,0,0,5,0,1,BEDROOM,1
27701,1,1,1,0,0,5,0,1,BEDROOM,0
27702,1,1,1,0,0,5,0,1,BEDROOM,7
27703,1,1,1,0,0,5,0,1,LIVINGROOM,152
27704,2,1,1,0,0,5,0,1,BEDROOM,60
27705,2,1,1,0,0,5,0,1,BEDROOM,0
27706,2,1,1,0,0,5,0,1,BEDROOM,28
27707,2,1,1,0,0,5,0,1,LIVINGROOM,344
27708,0,2,1,0,0,5,0,1,BEDROOM,0
27709,0,2,1,0,0,5,0,1,BEDROOM,0
27710,0,2,1,0,0,5,0,1,BEDROOM,0
27711,0,2,1,0,0,5,0,1,LIVINGROOM,116
27712,1,2,1,0,0,5,0,1,BEDROOM,0
27713,1,2,1,0,0,5,0,1,BEDROOM,6
27714,1,2,1,0,0,5,0,1,BEDROOM,20
27715,1,2,1,0,0,5,0,1,LIVINGROOM,379
27716,2,2,1,0,0,5,0,1,BEDROOM,0
27717,2,2,1,0,0,5,0,1,BEDROOM,59
27718,2,2,1,0,0,5,0,1,BEDROOM,114
27719,2,2,1,0,0,5,0,1,LIVINGROOM,757
27720,0,0,0,1,0,5,0,1,BEDROOM,3
27721,0,0,0,1,0,5,0,1,BEDROOM,11
27722,0,0,0,1,0,5,0,1,BEDROOM,0
27723,0,0,0,1,0,5,0,1,LIVINGROOM,76
27724,1,0,0,1,0,5,0,1,BEDROOM,0
27725,1,0,0,1,0,5,0,1,BEDROOM,69
27726,1,0,0,1,0,5,0,1,BEDROOM,138
27727,1,0,0,1,0,5,0,1,LIVINGROOM,256
27728,2,0,0,1,0,5,0,1,BEDROOM,302
27729,2,0,0,1,0,5,0,1,BEDROOM,0
27730,2,0,0,1,0,5,0,1,BEDROOM,507
27731,2,0,0,1,0,5,0,1,LIVINGROOM,697
27732,0,1,0,1,0,5,0,1,BEDROOM,5
27733,0,1,0,1,0,5,0,1,BEDROOM,0
27734,0,1,0,1,0,5,0,1,BEDROOM,0
27735,0,1,0,1,0,5,0,1,LIVINGROOM,190
27736,1,1,0,1,0,5,0,1,BEDROOM,83
27737,1,1,0,1,0,5,0,1,BEDROOM,177
27738,1,1,0,1,0,5,0,1,BEDROOM,0
27739,1,1,0,1,0,5,0,1,LIVINGROOM,772
27740,2,1,0,1,0,5,0,1,BEDROOM,0
27741,2,1,0,1,0,5,0,1,BEDROOM,440
27742,2,1,0,1,0,5,0,1,BEDROOM,782
27743,2,1,0,1,0,5,0,1,LIVINGROOM,1796
27744,0,2,0,1,0,5,0,1,BEDROOM,0
27745,0,2,0,1,0,5,0,1,BEDROOM,0
27746,0,2,0,1,0,5,0,1,BEDROOM,7
27747,0,2,0,1,0,5,0,1,LIVINGROOM,382
27748,1,2,0,1,0,5,0,1,BEDROOM,134
27749,1,2,0,1,0,5,0,1,BEDROOM,282
27750,1,2,0,1,0,5,0,1,BEDROOM,0
27751,1,2,0,1,0,5,0,1,LIVINGROOM,1393
27752,2,2,0,1,0,5,0,1,BEDROOM,692
27753,2,2,0,1,0,5,0,1,BEDROOM,1207
27754,2,2,0,1,0,5,0,1,BEDROOM,0
27755,2,2,0,1,0,5,0,1,LIVINGROOM,2994
27756,0,0,1,1,0,5,0,1,BEDROOM,0
27757,0,0,1,1,0,5,0,1,BEDROOM,0
27758,0,0,1,1,0,5,0,1,BEDROOM,0
27759,0,0,1,1,0,5,0,1,LIVINGROOM,13
27760,1,0,1,1,0,5,0,1,BEDROOM,0
27761,1,0,1,1,0,5,0,1,BEDROOM,2
27762,1,0,1,1,0,5,0,1,BEDROOM,0
27763,1,0,1,1,0,5,0,1,LIVINGROOM,40
27764,2,0,1,1,0,5,0,1,BEDROOM,25
27765,2,0,1,1,0,5,0,1,BEDROOM,0
27766,2,0,1,1,0,5,0,1,BEDROOM,11
27767,2,0,1,1,0,5,0,1,LIVINGROOM,91
27768,0,1,1,1,0,5,0,1,BEDROOM,0
27769,0,1,1,1,0,5,0,1,BEDROOM,0
27770,0,1,1,1,0,5,0,1,BEDROOM,0
27771,0,1,1,1,0,5,0,1,LIVINGROOM,36
27772,1,1,1,1,0,5,0,1,BEDROOM,0
27773,1,1,1,1,0,5,0,1,BEDROOM,0
27774,1,1,1,1,0,5,0,1,BEDROOM,0
27775,1,1,1,1,0,5,0,1,LIVINGROOM,130
27776,2,1,1,1,0,5,0,1,BEDROOM,28
27777,2,1,1,1,0,5,0,1,BEDROOM,0
27778,2,1,1,1,0,5,0,1,BEDROOM,11
27779,2,1,1,1,0,5,0,1,LIVINGROOM,308
27780,0,2,1,1,0,5,0,1,BEDROOM,0
27781,0,2,1,1,0,5,0,1,BEDROOM,0
27782,0,2,1,1,0,5,0,1,BEDROOM,0
27783,0,2,1,1,0,5,0,1,LIVINGROOM,70
27784,1,2,1,1,0,5,0,1,BEDROOM,0
27785,1,2,1,1,0,5,0,1,BEDROOM,0
27786,1,2,1,1,0,5,0,1,BEDROOM,0
27787,1,2,1,1,0,5,0,1,LIVINGROOM,258
27788,2,2,1,1,0,5,0,1,BEDROOM,41
27789,2,2,1,1,0,5,0,1,BEDROOM,13
27790,2,2,1,1,0,5,0,1,BEDROOM,0
27791,2,2,1,1,0,5,0,1,LIVINGROOM,578
27792,0,0,0,2,0,5,0,1,BEDROOM,0
27793,0,0,0,2,0,5,0,1,BEDROOM,29
27794,0,0,0,2,0,5,0,1,BEDROOM,14
27795,0,0,0,2,0,5,0,1,LIVINGROOM,245
27796,1,0,0,2,0,5,0,1,BEDROOM,99
27797,1,0,0,2,0,5,0,1,BEDROOM,0
27798,1,0,0,2,0,5,0,1,BEDROOM,71
27799,1,0,0,2,0,5,0,1,LIVINGROOM,336
27800,2,0,0,2,0,5,0,1,BEDROOM,210
27801,2,0,0,2,0,5,0,1,BEDROOM,1
27802,2,0,0,2,0,5,0,1,BEDROOM,156
27803,2,0,0,2,0,5,0,1,LIVINGROOM,462
27804,0,1,0,2,0,5,0,1,BEDROOM,26
27805,0,1,0,2,0,5,0,1,BEDROOM,14
27806,0,1,0,2,0,5,0,1,BEDROOM,0
27807,0,1,0,2,0,5,0,1,LIVINGROOM,359
27808,1,1,0,2,0,5,0,1,BEDROOM,0
27809,1,1,0,2,0,5,0,1,BEDROOM,76
27810,1,1,0,2,0,5,0,1,BEDROOM,107
27811,1,1,0,2,0,5,0,1,LIVINGROOM,535
27812,2,1,0,2,0,5,0,1,BEDROOM,4
27813,2,1,0,2,0,5,0,1,BEDROOM,240
27814,2,1,0,2,0,5,0,1,BEDROOM,179
27815,2,1,0,2,0,5,0,1,LIVINGROOM,751
27816,0,2,0,2,0,5,0,1,BEDROOM,0
27817,0,2,0,2,0,5,0,1,BEDROOM,38
27818,0,2,0,2,0,5,0,1,BEDROOM,21
27819,0,2,0,2,0,5,0,1,LIVINGROOM,475
27820,1,2,0,2,0,5,0,1,BEDROOM,137
27821,1,2,0,2,0,5,0,1,BEDROOM,3
27822,1,2,0,2,0,5,0,1,BEDROOM,101
27823,1,2,0,2,0,5,0,1,LIVINGROOM,708
27824,2,2,0,2,0,5,0,1,BEDROOM,11
27825,2,2,0,2,0,5,0,1,BEDROOM,226
27826,2,2,0,2,0,5,0,1,BEDROOM,288
27827,2,2,0,2,0,5,0,1,LIVINGROOM,953
27828,0,0,1,2,0,5,0,1,BEDROOM,0
27829,0,0,1,2,0,5,0,1,BEDROOM,0
27830,0,0,1,2,0,5,0,1,BEDROOM,2
27831,0,0,1,2,0,5,0,1,LIVINGROOM,186
27832,1,0,1,2,0,5,0,1,BEDROOM,13
27833,1,0,1,2,0,5,0,1,BEDROOM,0
27834,1,0,1,2,0,5,0,1,BEDROOM,6
27835,1,0,1,2,0,5,0,1,LIVINGROOM,213
27836,2,0,1,2,0,5,0,1,BEDROOM,0
27837,2,0,1,2,0,5,0,1,BEDROOM,39
27838,2,0,1,2,0,5,0,1,BEDROOM,23
27839,2,0,1,2,0,5,0,1,LIVINGROOM,245
27840,0,1,1,2,0,5,0,1,BEDROOM,0
27841,0,1,1,2,0,5,0,1,BEDROOM,0
27842,0,1,1,2,0,5,0,1,BEDROOM,0
27843,0,1,1,2,0,5,0,1,LIVINGROOM,247
27844,1,1,1,2,0,5,0,1,BEDROOM,0
27845,1,1,1,2,0,5,0,1,BEDROOM,12
27846,1,1,1,2,0,5,0,1,BEDROOM,6
27847,1,1,1,2,0,5,0,1,LIVINGROOM,314
27848,2,1,1,2,0,5,0,1,BEDROOM,43
27849,2,1,1,2,0,5,0,1,BEDROOM,26
27850,2,1,1,2,0,5,0,1,BEDROOM,0
27851,2,1,1,2,0,5,0,1,LIVINGROOM,392
27852,0,2,1,2,0,5,0,1,BEDROOM,0
27853,0,2,1,2,0,5,0,1,BEDROOM,0
27854,0,2,1,2,0,5,0,1,BEDROOM,3
27855,0,2,1,2,0,5,0,1,LIVINGROOM,335
27856,1,2,1,2,0,5,0,1,BEDROOM,21
27857,1,2,1,2,0,5,0,1,BEDROOM,9
27858,1,2,1,2,0,5,0,1,BEDROOM,0
27859,1,2,1,2,0,5,0,1,LIVINGROOM,421
27860,2,2,1,2,0,5,0,1,BEDROOM,39
27861,2,2,1,2,0,5,0,1,BEDROOM,0
27862,2,2,1,2,0,5,0,1,BEDROOM,57
27863,2,2,1,2,0,5,0,1,LIVINGROOM,509
27864,0,0,0,0,1,5,0,1,BEDROOM,0
27865,0,0,0,0,1,5,0,1,BEDROOM,0
27866,0,0,0,0,1,5,0,1,BEDROOM,0
27867,0,0,0,0,1,5,0,1,LIVINGROOM,38
27868,1,0,0,0,1,5,0,1,BEDROOM,8
27869,1,0,0,0,1,5,0,1,BEDROOM,0
27870,1,0,0,0,1,5,0,1,BEDROOM,18
27871,1,0,0,0,1,5,0,1,LIVINGROOM,96
27872,2,0,0,0,1,5,0,1,BEDROOM,48
27873,2,0,0,0,1,5,0,1,BEDROOM,0
27874,2,0,0,0,1,5,0,1,BEDROOM,87
27875,2,0,0,0,1,5,0,1,LIVINGROOM,203
27876,0,1,0,0,1,5,0,1,BEDROOM,0
27877,0,1,0,0,1,5,0,1,BEDROOM,0
27878,0,1,0,0,1,5,0,1,BEDROOM,0
27879,0,1,0,0,1,5,0,1,LIVINGROOM,92
27880,1,1,0,0,1,5,0,1,BEDROOM,26
27881,1,1,0,0,1,5,0,1,BEDROOM,10
27882,1,1,0,0,1,5,0,1,BEDROOM,0
27883,1,1,0,0,1,5,0,1,LIVINGROOM,350
27884,2,1,0,0,1,5,0,1,BEDROOM,0
27885,2,1,0,0,1,5,0,1,BEDROOM,143
27886,2,1,0,0,1,5,0,1,BEDROOM,79
27887,2,1,0,0,1,5,0,1,LIVINGROOM,785
27888,0,2,0,0,1,5,0,1,BEDROOM,0
27889,0,2,0,0,1,5,0,1,BEDROOM,0
27890,0,2,0,0,1,5,0,1,BEDROOM,0
27891,0,2,0,0,1,5,0,1,LIVINGROOM,282
27892,1,2,0,0,1,5,0,1,BEDROOM,31
27893,1,2,0,0,1,5,0,1,BEDROOM,0
27894,1,2,0,0,1,5,0,1,BEDROOM,63
27895,1,2,0,0,1,5,0,1,LIVINGROOM,840
27896,2,2,0,0,1,5,0,1,BEDROOM,294
27897,2,2,0,0,1,5,0,1,BEDROOM,1
27898,2,2,0,0,1,5,0,1,BEDROOM,168
27899,2,2,0,0,1,5,0,1,LIVINGROOM,1664
27900,0,0,1,0,1,5,0,1,BEDROOM,0
27901,0,0,1,0,1,5,0,1,BEDROOM,0
27902,0,0,1,0,1,5,0,1,BEDROOM,0
27903,0,0,1,0,1,5,0,1,LIVINGROOM,11
27904,1,0,1,0,1,5,0,1,BEDROOM,0
27905,1,0,1,0,1,5,0,1,BEDROOM,0
27906,1,0,1,0,1,5,0,1,BEDROOM,0
27907,1,0,1,0,1,5,0,1,LIVINGROOM,29
27908,2,0,1,0,1,5,0,1,BEDROOM,3
27909,2,0,1,0,1,5,0,1,BEDROOM,0
27910,2,0,1,0,1,5,0,1,BEDROOM,11
27911,2,0,1,0,1,5,0,1,LIVINGROOM,59
27912,0,1,1,0,1,5,0,1,BEDROOM,0
27913,0,1,1,0,1,5,0,1,BEDROOM,0
27914,0,1,1,0,1,5,0,1,BEDROOM,0
27915,0,1,1,0,1,5,0,1,LIVINGROOM,34
27916,1,1,1,0,1,5,0,1,BEDROOM,0
27917,1,1,1,0,1,5,0,1,BEDROOM,0
27918,1,1,1,0,1,5,0,1,BEDROOM,0
27919,1,1,1,0,1,5,0,1,LIVINGROOM,100
27920,2,1,1,0,1,5,0,1,BEDROOM,17
27921,2,1,1,0,1,5,0,1,BEDROOM,0
27922,2,1,1,0,1,5,0,1,BEDROOM,5
27923,2,1,1,0,1,5,0,1,LIVINGROOM,221
27924,0,2,1,0,1,5,0,1,BEDROOM,0
27925,0,2,1,0,1,5,0,1,BEDROOM,0
27926,0,2,1,0,1,5,0,1,BEDROOM,0
27927,0,2,1,0,1,5,0,1,LIVINGROOM,77
27928,1,2,1,0,1,5,0,1,BEDROOM,0
27929,1,2,1,0,1,5,0,1,BEDROOM,1
27930,1,2,1,0,1,5,0,1,BEDROOM,0
27931,1,2,1,0,1,5,0,1,LIVINGROOM,253
27932,2,2,1,0,1,5,0,1,BEDROOM,17
27933,2,2,1,0,1,5,0,1,BEDROOM,0
27934,2,2,1,0,1,5,0,1,BEDROOM,37
27935,2,2,1,0,1,5,0,1,LIVINGROOM,526
27936,0,0,0,1,1,5,0,1,BEDROOM,0
27937,0,0,0,1,1,5,0,1,BEDROOM,0
27938,0,0,0,1,1,5,0,1,BEDROOM,0
27939,0,0,0,1,1,5,0,1,LIVINGROOM,26
27940,1,0,0,1,1,5,0,1,BEDROOM,2
27941,1,0,0,1,1,5,0,1,BEDROOM,9
27942,1,0,0,1,1,5,0,1,BEDROOM,0
27943,1,0,0,1,1,5,0,1,LIVINGROOM,89
27944,2,0,0,1,1,5,0,1,BEDROOM,0
27945,2,0,0,1,1,5,0,1,BEDROOM,27
27946,2,0,0,1,1,5,0,1,BEDROOM,58
27947,2,0,0,1,1,5,0,1,LIVINGROOM,187
27948,0,1,0,1,1,5,0,1,BEDROOM,0
27949,0,1,0,1,1,5,0,1,BEDROOM,0
27950,0,1,0,1,1,5,0,1,BEDROOM,0
27951,0,1,0,1,1,5,0,1,LIVINGROOM,74
27952,1,1,0,1,1,5,0,1,BEDROOM,9
27953,1,1,0,1,1,5,0,1,BEDROOM,0
27954,1,1,0,1,1,5,0,1,BEDROOM,0
27955,1,1,0,1,1,5,0,1,LIVINGROOM,295
27956,2,1,0,1,1,5,0,1,BEDROOM,76
27957,2,1,0,1,1,5,0,1,BEDROOM,33
27958,2,1,0,1,1,5,0,1,BEDROOM,0
27959,2,1,0,1,1,5,0,1,LIVINGROOM,675
27960,0,2,0,1,1,5,0,1,BEDROOM,0
27961,0,2,0,1,1,5,0,1,BEDROOM,0
27962,0,2,0,1,1,5,0,1,BEDROOM,0
27963,0,2,0,1,1,5,0,1,LIVINGROOM,152
27964,1,2,0,1,1,5,0,1,BEDROOM,1
27965,1,2,0,1,1,5,0,1,BEDROOM,10
27966,1,2,0,1,1,5,0,1,BEDROOM,0
27967,1,2,0,1,1,5,0,1,LIVINGROOM,562
27968,2,2,0,1,1,5,0,1,BEDROOM,49
27969,2,2,0,1,1,5,0,1,BEDROOM,119
27970,2,2,0,1,1,5,0,1,BEDROOM,0
27971,2,2,0,1,1,5,0,1,LIVINGROOM,1260
27972,0,0,1,1,1,5,0,1,BEDROOM,0
27973,0,0,1,1,1,5,0,1,BEDROOM,0
27974,0,0,1,1,1,5,0,1,BEDROOM,0
27975,0,0,1,1,1,5,0,1,LIVINGROOM,7
27976,1,0,1,1,1,5,0,1,BEDROOM,0
27977,1,0,1,1,1,5,0,1,BEDROOM,0
27978,1,0,1,1,1,5,0,1,BEDROOM,0
27979,1,0,1,1,1,5,0,1,LIVINGROOM,23
27980,2,0,1,1,1,5,0,1,BEDROOM,0
27981,2,0,1,1,1,5,0,1,BEDROOM,3
27982,2,0,1,1,1,5,0,1,BEDROOM,0
27983,2,0,1,1,1,5,0,1,LIVINGROOM,54
27984,0,1,1,1,1,5,0,1,BEDROOM,0
27985,0,1,1,1,1,5,0,1,BEDROOM,0
27986,0,1,1,1,1,5,0,1,BEDROOM,0
27987,0,1,1,1,1,5,0,1,LIVINGROOM,26
27988,1,1,1,1,1,5,0,1,BEDROOM,0
27989,1,1,1,1,1,5,0,1,BEDROOM,0
27990,1,1,1,1,1,5,0,1,BEDROOM,0
27991,1,1,1,1,1,5,0,1,LIVINGROOM,84
27992,2,1,1,1,1,5,0,1,BEDROOM,0
27993,2,1,1,1,1,5,0,1,BEDROOM,3
27994,2,1,1,1,1,5,0,1,BEDROOM,0
27995,2,1,1,1,1,5,0,1,LIVINGROOM,195
27996,0,2,1,1,1,5,0,1,BEDROOM,0
27997,0,2,1,1,1,5,0,1,BEDROOM,0
27998,0,2,1,1,1,5,0,1,BEDROOM,0
27999,0,2,1,1,1,5,0,1,LIVINGROOM,46
28000,1,2,1,1,1,5,0,1,BEDROOM,0
28001,1,2,1,1,1,5,0,1,BEDROOM,0
28002,1,2,1,1,1,5,0,1,BEDROOM,0
28003,1,2,1,1,1,5,0,1,LIVINGROOM,176
28004,2,2,1,1,1,5,0,1,BEDROOM,0
28005,2,2,1,1,1,5,0,1,BEDROOM,0
28006,2,2,1,1,1,5,0,1,BEDROOM,6
28007,2,2,1,1,1,5,0,1,LIVINGROOM,387
28008,0,0,0,2,1,5,0,1,BEDROOM,3
28009,0,0,0,2,1,5,0,1,BEDROOM,0
28010,0,0,0,2,1,5,0,1,BEDROOM,1
28011,0,0,0,2,1,5,0,1,LIVINGROOM,206
28012,1,0,0,2,1,5,0,1,BEDROOM,0
28013,1,0,0,2,1,5,0,1,BEDROOM,25
28014,1,0,0,2,1,5,0,1,BEDROOM,14
28015,1,0,0,2,1,5,0,1,LIVINGROOM,255
28016,2,0,0,2,1,5,0,1,BEDROOM,40
28017,2,0,0,2,1,5,0,1,BEDROOM,0
28018,2,0,0,2,1,5,0,1,BEDROOM,60
28019,2,0,0,2,1,5,0,1,LIVINGROOM,312
28020,0,1,0,2,1,5,0,1,BEDROOM,0
28021,0,1,0,2,1,5,0,1,BEDROOM,0
28022,0,1,0,2,1,5,0,1,BEDROOM,2
28023,0,1,0,2,1,5,0,1,LIVINGROOM,293
28024,1,1,0,2,1,5,0,1,BEDROOM,0
28025,1,1,0,2,1,5,0,1,BEDROOM,14
28026,1,1,0,2,1,5,0,1,BEDROOM,26
28027,1,1,0,2,1,5,0,1,LIVINGROOM,405
28028,2,1,0,2,1,5,0,1,BEDROOM,2
28029,2,1,0,2,1,5,0,1,BEDROOM,70
28030,2,1,0,2,1,5,0,1,BEDROOM,47
28031,2,1,0,2,1,5,0,1,LIVINGROOM,529
28032,0,2,0,2,1,5,0,1,BEDROOM,5
28033,0,2,0,2,1,5,0,1,BEDROOM,3
28034,0,2,0,2,1,5,0,1,BEDROOM,0
28035,0,2,0,2,1,5,0,1,LIVINGROOM,404
28036,1,2,0,2,1,5,0,1,BEDROOM,40
28037,1,2,0,2,1,5,0,1,BEDROOM,24
28038,1,2,0,2,1,5,0,1,BEDROOM,1
28039,1,2,0,2,1,5,0,1,LIVINGROOM,536
28040,2,2,0,2,1,5,0,1,BEDROOM,68
28041,2,2,0,2,1,5,0,1,BEDROOM,4
28042,2,2,0,2,1,5,0,1,BEDROOM,92
28043,2,2,0,2,1,5,0,1,LIVINGROOM,696
28044,0,0,1,2,1,5,0,1,BEDROOM,0
28045,0,0,1,2,1,5,0,1,BEDROOM,0
28046,0,0,1,2,1,5,0,1,BEDROOM,0
28047,0,0,1,2,1,5,0,1,LIVINGROOM,178
28048,1,0,1,2,1,5,0,1,BEDROOM,3
28049,1,0,1,2,1,5,0,1,BEDROOM,0
28050,1,0,1,2,1,5,0,1,BEDROOM,1
28051,1,0,1,2,1,5,0,1,LIVINGROOM,196
28052,2,0,1,2,1,5,0,1,BEDROOM,6
28053,2,0,1,2,1,5,0,1,BEDROOM,15
28054,2,0,1,2,1,5,0,1,BEDROOM,0
28055,2,0,1,2,1,5,0,1,LIVINGROOM,218
28056,0,1,1,2,1,5,0,1,BEDROOM,0
28057,0,1,1,2,1,5,0,1,BEDROOM,0
28058,0,1,1,2,1,5,0,1,BEDROOM,0
28059,0,1,1,2,1,5,0,1,LIVINGROOM,232
28060,1,1,1,2,1,5,0,1,BEDROOM,0
28061,1,1,1,2,1,5,0,1,BEDROOM,3
28062,1,1,1,2,1,5,0,1,BEDROOM,2
28063,1,1,1,2,1,5,0,1,LIVINGROOM,284
28064,2,1,1,2,1,5,0,1,BEDROOM,0
28065,2,1,1,2,1,5,0,1,BEDROOM,21
28066,2,1,1,2,1,5,0,1,BEDROOM,7
28067,2,1,1,2,1,5,0,1,LIVINGROOM,347
28068,0,2,1,2,1,5,0,1,BEDROOM,0
28069,0,2,1,2,1,5,0,1,BEDROOM,0
28070,0,2,1,2,1,5,0,1,BEDROOM,0
28071,0,2,1,2,1,5,0,1,LIVINGROOM,316
28072,1,2,1,2,1,5,0,1,BEDROOM,3
28073,1,2,1,2,1,5,0,1,BEDROOM,7
28074,1,2,1,2,1,5,0,1,BEDROOM,0
28075,1,2,1,2,1,5,0,1,LIVINGROOM,383
28076,2,2,1,2,1,5,0,1,BEDROOM,0
28077,2,2,1,2,1,5,0,1,BEDROOM,29
28078,2,2,1,2,1,5,0,1,BEDROOM,18
28079,2,2,1,2,1,5,0,1,LIVINGROOM,457
28080,0,0,0,0,2,5,0,1,BEDROOM,0
28081,0,0,0,0,2,5,0,1,BEDROOM,0
28082,0,0,0,0,2,5,0,1,BEDROOM,0
28083,0,0,0,0,2,5,0,1,LIVINGROOM,6
28084,1,0,0,0,2,5,0,1,BEDROOM,0
28085,1,0,0,0,2,5,0,1,BEDROOM,0
28086,1,0,0,0,2,5,0,1,BEDROOM,0
28087,1,0,0,0,2,5,0,1,LIVINGROOM,17
28088,2,0,0,0,2,5,0,1,BEDROOM,0
28089,2,0,0,0,2,5,0,1,BEDROOM,0
28090,2,0,0,0,2,5,0,1,BEDROOM,0
28091,2,0,0,0,2,5,0,1,LIVINGROOM,33
28092,0,1,0,0,2,5,0,1,BEDROOM,0
28093,0,1,0,0,2,5,0,1,BEDROOM,0
28094,0,1,0,0,2,5,0,1,BEDROOM,0
28095,0,1,0,0,2,5,0,1,LIVINGROOM,27
28096,1,1,0,0,2,5,0,1,BEDROOM,0
28097,1,1,0,0,2,5,0,1,BEDROOM,0
28098,1,1,0,0,2,5,0,1,BEDROOM,0
28099,1,1,0,0,2,5,0,1,LIVINGROOM,93
28100,2,1,0,0,2,5,0,1,BEDROOM,0
28101,2,1,0,0,2,5,0,1,BEDROOM,0
28102,2,1,0,0,2,5,0,1,BEDROOM,0
28103,2,1,0,0,2,5,0,1,LIVINGROOM,222
28104,0,2,0,0,2,5,0,1,BEDROOM,0
28105,0,2,0,0,2,5,0,1,BEDROOM,0
28106,0,2,0,0,2,5,0,1,BEDROOM,0
28107,0,2,0,0,2,5,0,1,LIVINGROOM,83
28108,1,2,0,0,2,5,0,1,BEDROOM,0
28109,1,2,0,0,2,5,0,1,BEDROOM,0
28110,1,2,0,0,2,5,0,1,BEDROOM,0
28111,1,2,0,0,2,5,0,1,LIVINGROOM,302
28112,2,2,0,0,2,5,0,1,BEDROOM,0
28113,2,2,0,0,2,5,0,1,BEDROOM,0
28114,2,2,0,0,2,5,0,1,BEDROOM,0
28115,2,2,0,0,2,5,0,1,LIVINGROOM,578
28116,0,0,1,0,2,5,0,1,BEDROOM,0
28117,0,0,1,0,2,5,0,1,BEDROOM,0
28118,0,0,1,0,2,5,0,1,BEDROOM,0
28119,0,0,1,0,2,5,0,1,LIVINGROOM,1
